0000000000000000	 00000000066EED14	 300	 3865	 -1147507127	 -0.004713	 0000000000000000	 Inöª	 9891028	 195473408
0000000000000000	 00000000066EED18	 304	 3866	 1001028174	 0.005203	 000000003BAA7A4E	 Nz™;	 9891032	 195473408
0000000000000000	 00000000066EED1C	 308	 3867	 1111111111	 1.111111	 0000000000000000	 	 9891036	 195473408
0000000000000000	 00000000066EED20	 312	 3868	 1038500703	 0.112433	 3F1DE50E3DE6435F	 _CÊ=	 9891040	 195473408
0000000000000000	 00000000066EED24	 316	 3869	 1058923790	 0.616776	 0000000000000000	 Â?	 9891044	 195473408
0000000000000000	 00000000066EED28	 320	 3870	 1050427392	 0.305176	 000000003E9C4000	 	 9891048	 195473408
0000000000000000	 00000000066EED2C	 324	 3871	 1111111111	 1.111111	 0000000000000000	 	 9891052	 195473408
0000000000000000	 00000000066EED30	 328	 3872	 1009686244	 0.010656	 BB9AC4D13C2E96E4	 ‰ñ.<	 9891056	 195473408
0000000000000000	 00000000066EED34	 332	 3873	 -1147484975	 -0.004723	 0000000000000000	 —ƒöª	 9891060	 195473408
0000000000000000	 00000000066EED38	 336	 3874	 1001014303	 0.005196	 000000003BAA441F	 D™;	 9891064	 195473408
0000000000000000	 00000000066EED3C	 340	 3875	 1111111111	 1.111111	 0000000000000000	 	 9891068	 195473408
0000000000000000	 00000000066EED40	 344	 3876	 1048810550	 0.256990	 3EFA00003E839436	 6îÉ>	 9891072	 195473408
0000000000000000	 00000000066EED44	 348	 3877	 1056571392	 0.488281	 0000000000000000	 	 9891076	 195473408
0000000000000000	 00000000066EED48	 352	 3878	 -1105983811	 -0.144557	 00000000BE1406BD	 Ωæ	 9891080	 195473408
0000000000000000	 00000000066EED4C	 356	 3879	 1111111111	 1.111111	 0000000000000000	 	 9891084	 195473408
0000000000000000	 00000000066EED50	 360	 3880	 1009679793	 0.010650	 BB9A6EEA3C2E7DB1	 ±}.<	 9891088	 195473408
0000000000000000	 00000000066EED54	 364	 3881	 -1147506966	 -0.004713	 0000000000000000	 Ínöª	 9891092	 195473408
0000000000000000	 00000000066EED58	 368	 3882	 1001027632	 0.005202	 000000003BAA7830	 0x™;	 9891096	 195473408
0000000000000000	 00000000066EED5C	 372	 3883	 1111111111	 1.111111	 0000000000000000	 	 9891100	 195473408
0000000000000000	 00000000066EED60	 376	 3884	 1040853100	 0.134920	 3F2479443E0A286C	 l(
>	 9891104	 195473408
0000000000000000	 00000000066EED64	 380	 3885	 1059354948	 0.642475	 0000000000000000	 Dy$?	 9891108	 195473408
0000000000000000	 00000000066EED68	 384	 3886	 1049457287	 0.276264	 000000003E8D7287	 árç>	 9891112	 195473408
0000000000000000	 00000000066EED6C	 388	 3887	 1111111111	 1.111111	 0000000000000000	 	 9891116	 195473408
0000000000000000	 00000000066EED70	 392	 3888	 1009682636	 0.010653	 BB9AD22E3C2E88CC	 Ãà.<	 9891120	 195473408
0000000000000000	 00000000066EED74	 396	 3889	 -1147481554	 -0.004725	 0000000000000000	 .“öª	 9891124	 195473408
